Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,183949,-,-,-,35.29,-119.46,0,280,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.2
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed
2000,1,1,0,30,0.5,24,24,26,0.18,980,10.700000000000001,297,1.1
2000,1,1,1,30,0.9,0,0,0,0.18,981,9.4,285,1.2000000000000002
2000,1,1,2,30,1.5,0,0,0,0.18,981,8.5,271,1.5
2000,1,1,3,30,2.3000000000000003,0,0,0,0.18,982,7.6000000000000005,264,1.8
2000,1,1,4,30,3.1,0,0,0,0.18,982,7,261,2
2000,1,1,5,30,4,0,0,0,0.18,982,6.4,258,2
2000,1,1,6,30,4.800000000000001,0,0,0,0.18,982,5.9,259,1.8
2000,1,1,7,30,5.2,0,0,0,0.18,982,5.4,263,1.7000000000000002
2000,1,1,8,30,5.2,0,0,0,0.18,983,5.2,269,1.5
2000,1,1,9,30,5.1000000000000005,0,0,0,0.18,982,5.1000000000000005,275,1.3
2000,1,1,10,30,5,0,0,0,0.18,982,5.2,280,1.1
2000,1,1,11,30,4.9,0,0,0,0.18,982,5.5,279,1
2000,1,1,12,30,4.800000000000001,0,0,0,0.18,982,5.7,273,1
2000,1,1,13,30,4.7,0,0,0,0.18,982,5.7,268,1.1
2000,1,1,14,30,4.6000000000000005,0,0,0,0.18,983,5.800000000000001,268,1.2000000000000002
2000,1,1,15,30,4.5,27,116,34,0.18,983,6.300000000000001,272,1.6
2000,1,1,16,30,4.3,84,16,88,0.18,984,7.5,273,1.9000000000000001
2000,1,1,17,30,3.9000000000000004,149,48,166,0.18,984,9.200000000000001,269,2
2000,1,1,18,30,3.3000000000000003,105,787,473,0.18,984,10.9,270,2.1
2000,1,1,19,30,2.7,231,248,359,0.18,983,12.3,282,2.3000000000000003
2000,1,1,20,30,2.3000000000000003,227,280,372,0.18,983,13.100000000000001,301,2.5
2000,1,1,21,30,2.2,175,414,370,0.18,982,13.100000000000001,320,2.6
2000,1,1,22,30,2.5,132,395,280,0.18,982,12.5,330,2.2
2000,1,1,23,30,2.8000000000000003,62,618,208,0.18,982,12.100000000000001,333,1.8
2000,1,2,0,30,3.3000000000000003,27,249,44,0.18,983,9.4,326,0.9
2000,1,2,1,30,4.1000000000000005,0,0,0,0.18,983,8.700000000000001,303,0.9
2000,1,2,2,30,4.800000000000001,0,0,0,0.18,983,8.4,276,1.1
2000,1,2,3,30,5.300000000000001,0,0,0,0.18,983,8.200000000000001,274,1.8
2000,1,2,4,30,5.5,0,0,0,0.18,983,8,282,2.8000000000000003
2000,1,2,5,30,5.4,0,0,0,0.18,984,7.6000000000000005,287,3.6
2000,1,2,6,30,4.9,0,0,0,0.18,984,7.1000000000000005,289,3.8000000000000003
2000,1,2,7,30,4.5,0,0,0,0.18,984,6.4,289,3.6
2000,1,2,8,30,4.2,0,0,0,0.18,984,5.9,290,3.4000000000000004
2000,1,2,9,30,4.2,0,0,0,0.18,984,5.7,291,3.4000000000000004
2000,1,2,10,30,4.4,0,0,0,0.18,985,5.800000000000001,295,3.4000000000000004
2000,1,2,11,30,4.5,0,0,0,0.18,985,5.800000000000001,301,3.4000000000000004
2000,1,2,12,30,4.4,0,0,0,0.18,986,5.7,304,3.2
2000,1,2,13,30,4.2,0,0,0,0.18,987,5.5,306,3.1
2000,1,2,14,30,4.1000000000000005,0,0,0,0.18,988,5.300000000000001,308,3
2000,1,2,15,30,4,28,136,36,0.18,989,5.5,312,3.1
2000,1,2,16,30,3.9000000000000004,79,490,191,0.18,990,6.1000000000000005,319,3.4000000000000004
2000,1,2,17,30,3.6,96,701,354,0.18,990,6.9,324,3.4000000000000004
2000,1,2,18,30,2.8000000000000003,103,799,477,0.18,990,8.1,325,3.4000000000000004
2000,1,2,19,30,1.6,99,853,543,0.18,990,9.5,327,3.5
2000,1,2,20,30,-0.2,86,891,551,0.18,989,10.600000000000001,331,3.6
2000,1,2,21,30,-1.8,78,874,491,0.18,989,11.200000000000001,337,3.8000000000000003
2000,1,2,22,30,-3.3000000000000003,67,823,376,0.18,989,11.100000000000001,341,3.8000000000000003
2000,1,2,23,30,-4.5,50,701,217,0.18,989,10.9,342,3.6
2000,1,3,0,30,-4.800000000000001,24,354,49,0.19,989,7,345,1.6
2000,1,3,1,30,-4.9,0,0,0,0.19,990,5.5,342,1.4000000000000001
2000,1,3,2,30,-5,0,0,0,0.19,990,4.9,336,1.4000000000000001
2000,1,3,3,30,-5.2,0,0,0,0.19,991,4.4,329,1.4000000000000001
2000,1,3,4,30,-5.1000000000000005,0,0,0,0.19,991,4.1000000000000005,320,1.4000000000000001
2000,1,3,5,30,-4.800000000000001,0,0,0,0.19,991,3.8000000000000003,307,1.3
2000,1,3,6,30,-4.1000000000000005,0,0,0,0.19,991,3.4000000000000004,294,1.3
2000,1,3,7,30,-3.3000000000000003,0,0,0,0.19,991,3,286,1.3
2000,1,3,8,30,-2.4000000000000004,0,0,0,0.19,991,2.7,282,1.2000000000000002
2000,1,3,9,30,-1.6,0,0,0,0.19,991,2.5,278,1.2000000000000002
2000,1,3,10,30,-1,0,0,0,0.19,992,2.2,268,1.1
2000,1,3,11,30,-0.5,0,0,0,0.19,992,1.7000000000000002,256,1
2000,1,3,12,30,0,0,0,0,0.19,992,1.3,247,1.1
2000,1,3,13,30,0.4,0,0,0,0.19,993,1,243,1.1
2000,1,3,14,30,0.6000000000000001,0,0,0,0.19,993,1.4000000000000001,243,1
2000,1,3,15,30,0.8,21,335,41,0.19,994,3.7,249,1.3
2000,1,3,16,30,0.8,48,687,205,0.19,994,7,265,1.4000000000000001
2000,1,3,17,30,-0.5,61,826,366,0.19,994,10.3,230,1
2000,1,3,18,30,-3.3000000000000003,67,895,486,0.19,994,13.3,201,0.7000000000000001
2000,1,3,19,30,-5.1000000000000005,70,926,553,0.19,993,15.200000000000001,267,0.8
2000,1,3,20,30,-5.6000000000000005,70,927,555,0.19,992,16.3,323,1.2000000000000002
2000,1,3,21,30,-5.6000000000000005,68,900,495,0.19,992,16.6,335,1.7000000000000002
2000,1,3,22,30,-5.300000000000001,62,838,378,0.19,992,16,344,2.1
2000,1,3,23,30,-4.7,49,709,220,0.19,992,15.4,348,2.3000000000000003
2000,1,4,0,30,-3.4000000000000004,24,381,52,0.19,993,9.3,354,1.3
2000,1,4,1,30,-2.9000000000000004,0,0,0,0.19,994,7.2,181,1.2000000000000002
2000,1,4,2,30,-2.5,0,0,0,0.19,994,6.9,9,0.9
2000,1,4,3,30,-2.5,0,0,0,0.19,994,7.2,100,0.6000000000000001
2000,1,4,4,30,-2.6,0,0,0,0.19,994,7,194,0.6000000000000001
2000,1,4,5,30,-2.7,0,0,0,0.19,994,6.5,210,0.9
2000,1,4,6,30,-2.7,0,0,0,0.19,994,6.2,233,0.9
2000,1,4,7,30,-2.6,0,0,0,0.19,994,6.2,250,0.9
2000,1,4,8,30,-2.4000000000000004,0,0,0,0.19,994,6.4,251,0.9
2000,1,4,9,30,-2.3000000000000003,0,0,0,0.19,994,6.6000000000000005,239,0.8
2000,1,4,10,30,-2.3000000000000003,0,0,0,0.19,994,6.6000000000000005,230,0.8
2000,1,4,11,30,-2.3000000000000003,0,0,0,0.19,994,6.4,227,0.7000000000000001
2000,1,4,12,30,-2.3000000000000003,0,0,0,0.19,993,6.300000000000001,207,0.6000000000000001
2000,1,4,13,30,-2.5,0,0,0,0.19,993,6.1000000000000005,182,0.7000000000000001
2000,1,4,14,30,-2.7,0,0,0,0.19,993,6.1000000000000005,188,0.8
2000,1,4,15,30,-2.7,20,345,41,0.19,994,7.7,214,0.7000000000000001
2000,1,4,16,30,-2.2,48,684,204,0.19,994,10.600000000000001,232,0.7000000000000001
2000,1,4,17,30,-2.5,61,827,367,0.19,994,13.5,290,0.8
2000,1,4,18,30,-3.5,181,380,359,0.19,994,15.600000000000001,343,1.5
2000,1,4,19,30,-3.6,72,923,554,0.19,993,16.400000000000002,339,2.7
2000,1,4,20,30,-3.2,72,927,559,0.19,992,16.5,342,3.2
2000,1,4,21,30,-2.9000000000000004,69,905,500,0.19,991,16.1,343,3.1
2000,1,4,22,30,-2.5,62,838,381,0.19,991,15.100000000000001,335,2.7
2000,1,4,23,30,-2.1,49,711,223,0.19,990,14.4,329,2.5
2000,1,5,0,30,-1.5,24,414,55,0.21,990,9,314,1.3
2000,1,5,1,30,-0.8,0,0,0,0.21,991,6.9,317,1.3
2000,1,5,2,30,-0.1,0,0,0,0.21,991,6.1000000000000005,309,1.3
2000,1,5,3,30,0.5,0,0,0,0.21,990,5.5,293,1.2000000000000002
2000,1,5,4,30,1.2000000000000002,0,0,0,0.21,990,4.800000000000001,284,1.2000000000000002
2000,1,5,5,30,2,0,0,0,0.21,990,4.2,285,1.3
2000,1,5,6,30,2.8000000000000003,0,0,0,0.21,990,3.8000000000000003,288,1.3
2000,1,5,7,30,3.3000000000000003,0,0,0,0.21,990,3.6,284,1.3
2000,1,5,8,30,3.2,0,0,0,0.21,990,3.2,273,1.2000000000000002
2000,1,5,9,30,3.1,0,0,0,0.21,989,3.1,269,1.3
2000,1,5,10,30,3.4000000000000004,0,0,0,0.21,989,3.4000000000000004,275,1.5
2000,1,5,11,30,3.5,0,0,0,0.21,989,3.5,276,1.6
2000,1,5,12,30,3.5,0,0,0,0.21,988,3.5,271,1.5
2000,1,5,13,30,3.9000000000000004,0,0,0,0.21,988,3.9000000000000004,271,1.7000000000000002
2000,1,5,14,30,4.1000000000000005,0,0,0,0.21,989,4.5,279,2.1
2000,1,5,15,30,4,25,225,39,0.21,989,5,285,2.3000000000000003
2000,1,5,16,30,3.7,11,0,11,0.21,989,5.5,284,2.3000000000000003
2000,1,5,17,30,3.5,89,0,89,0.21,989,6.4,283,2.4000000000000004
2000,1,5,18,30,3.1,56,0,56,0.21,988,7.9,288,2.4000000000000004
2000,1,5,19,30,2.4000000000000004,43,0,43,0.21,988,9.700000000000001,298,2.7
2000,1,5,20,30,1.4000000000000001,242,171,332,0.21,987,11.100000000000001,310,3.1
2000,1,5,21,30,0.8,214,185,302,0.21,987,11.600000000000001,317,3.3000000000000003
2000,1,5,22,30,0.4,56,817,369,0.21,987,11.3,318,3.2
2000,1,5,23,30,0.30000000000000004,57,685,226,0.21,987,10.9,319,3.1
2000,1,6,0,30,0.6000000000000001,28,352,55,0.21,987,6.7,312,1.4000000000000001
2000,1,6,1,30,1,0,0,0,0.21,988,5.4,310,1.2000000000000002
2000,1,6,2,30,1,0,0,0,0.21,988,5.300000000000001,307,1.2000000000000002
2000,1,6,3,30,0.9,0,0,0,0.21,989,5.2,291,1.1
2000,1,6,4,30,0.7000000000000001,0,0,0,0.21,989,5.1000000000000005,260,1
2000,1,6,5,30,0.5,0,0,0,0.21,989,5.1000000000000005,234,0.9
2000,1,6,6,30,0.1,0,0,0,0.21,990,5.1000000000000005,211,0.9
2000,1,6,7,30,-0.7000000000000001,0,0,0,0.21,990,4.7,182,1
2000,1,6,8,30,-1.9000000000000001,0,0,0,0.21,990,3.9000000000000004,158,1.1
2000,1,6,9,30,-3.3000000000000003,0,0,0,0.21,990,3.1,143,1.3
2000,1,6,10,30,-5.300000000000001,0,0,0,0.21,990,2.7,133,1.5
2000,1,6,11,30,-7.6000000000000005,0,0,0,0.21,990,2.4000000000000004,130,1.7000000000000002
2000,1,6,12,30,-9.200000000000001,0,0,0,0.21,991,2.1,132,1.8
2000,1,6,13,30,-10.200000000000001,0,0,0,0.21,991,1.8,133,1.9000000000000001
2000,1,6,14,30,-10.700000000000001,0,0,0,0.21,992,2.3000000000000003,134,1.9000000000000001
2000,1,6,15,30,-10.8,21,396,45,0.21,993,5.300000000000001,134,2.4000000000000004
2000,1,6,16,30,-10.4,54,0,54,0.21,993,9.700000000000001,138,3.2
2000,1,6,17,30,-11.4,110,0,110,0.21,993,13.5,145,3.1
2000,1,6,18,30,-13,67,946,513,0.21,993,16.6,154,2.6
2000,1,6,19,30,-14.100000000000001,69,974,581,0.21,992,18.8,169,1.9000000000000001
2000,1,6,20,30,-14.600000000000001,70,975,585,0.21,991,20,192,1.2000000000000002
2000,1,6,21,30,-14.4,67,942,519,0.21,991,20.3,257,0.8
2000,1,6,22,30,-13.600000000000001,61,882,401,0.21,991,19.200000000000003,325,0.7000000000000001
2000,1,6,23,30,-9.1,92,244,153,0.21,990,18.2,342,0.8
2000,1,7,0,30,-8.5,29,120,39,0.21,991,13.4,184,1
2000,1,7,1,30,-8.700000000000001,0,0,0,0.21,991,12.5,22,0.8
2000,1,7,2,30,-8.4,0,0,0,0.21,992,12.4,81,0.5
2000,1,7,3,30,-8.3,0,0,0,0.21,992,12.100000000000001,162,0.4
2000,1,7,4,30,-8.3,0,0,0,0.21,992,11.600000000000001,197,0.6000000000000001
2000,1,7,5,30,-8.4,0,0,0,0.21,992,10.9,195,0.8
2000,1,7,6,30,-8.5,0,0,0,0.21,991,10.4,192,0.9
2000,1,7,7,30,-8.700000000000001,0,0,0,0.21,991,10,197,0.9
2000,1,7,8,30,-8.6,0,0,0,0.21,990,9.8,207,0.8
2000,1,7,9,30,-8.4,0,0,0,0.21,990,9.200000000000001,215,0.6000000000000001
2000,1,7,10,30,-8.200000000000001,0,0,0,0.21,990,8.4,215,0.5
2000,1,7,11,30,-8.1,0,0,0,0.21,990,7.6000000000000005,223,0.5
2000,1,7,12,30,-8,0,0,0,0.21,990,6.9,249,0.6000000000000001
2000,1,7,13,30,-7.7,0,0,0,0.21,990,6.4,261,0.7000000000000001
2000,1,7,14,30,-7.4,0,0,0,0.21,990,6,252,0.8
2000,1,7,15,30,-7,22,15,23,0.21,990,7.1000000000000005,233,0.8
2000,1,7,16,30,-6,67,438,168,0.21,990,9.9,226,0.9
2000,1,7,17,30,-7.2,155,200,229,0.21,990,13,263,0.9
2000,1,7,18,30,-8,185,367,359,0.21,990,15.5,310,1
2000,1,7,19,30,-8.3,142,630,474,0.21,989,16.7,328,1.8
2000,1,7,20,30,-8.4,78,934,573,0.21,989,16.8,334,2.7
2000,1,7,21,30,-8.200000000000001,189,374,370,0.21,988,16.2,335,3
2000,1,7,22,30,-7.800000000000001,153,298,268,0.21,988,14.9,336,2.9000000000000004
2000,1,7,23,30,-7.1000000000000005,73,451,187,0.21,988,14.100000000000001,337,2.7
2000,1,8,0,30,-6.1000000000000005,29,180,44,0.2,989,8.6,328,1.5
2000,1,8,1,30,-5.9,0,0,0,0.2,990,6.2,323,1.3
2000,1,8,2,30,-5.7,0,0,0,0.2,990,5.1000000000000005,317,1.2000000000000002
2000,1,8,3,30,-5.6000000000000005,0,0,0,0.2,990,4.6000000000000005,304,1.1
2000,1,8,4,30,-5.4,0,0,0,0.2,990,4.3,270,1
2000,1,8,5,30,-5.300000000000001,0,0,0,0.2,990,3.9000000000000004,239,1
2000,1,8,6,30,-5.1000000000000005,0,0,0,0.2,989,3.5,235,1
2000,1,8,7,30,-5.2,0,0,0,0.2,989,3.4000000000000004,247,1
2000,1,8,8,30,-5.300000000000001,0,0,0,0.2,989,3.3000000000000003,266,1
2000,1,8,9,30,-5.5,0,0,0,0.2,989,3.1,280,1
2000,1,8,10,30,-5.4,0,0,0,0.2,989,2.7,286,1.1
2000,1,8,11,30,-5.1000000000000005,0,0,0,0.2,988,2.3000000000000003,288,1.1
2000,1,8,12,30,-4.6000000000000005,0,0,0,0.2,989,2,284,1.1
2000,1,8,13,30,-4.1000000000000005,0,0,0,0.2,989,1.6,275,1
2000,1,8,14,30,-3.7,0,0,0,0.2,989,1.6,267,1
2000,1,8,15,30,-3.3000000000000003,22,17,23,0.2,989,3.8000000000000003,257,1.1
2000,1,8,16,30,-3,87,34,95,0.2,990,7.1000000000000005,254,1.3
2000,1,8,17,30,-3.2,146,288,254,0.2,990,9.9,279,1.5
2000,1,8,18,30,-4,71,915,505,0.2,989,12.3,305,1.9000000000000001
2000,1,8,19,30,-4.5,74,946,574,0.2,988,13.8,313,2.3000000000000003
2000,1,8,20,30,-5,74,941,575,0.2,987,14.700000000000001,315,2.7
2000,1,8,21,30,-5.1000000000000005,73,914,516,0.2,987,14.700000000000001,313,2.7
2000,1,8,22,30,-5.1000000000000005,64,860,400,0.2,987,14.100000000000001,314,2.6
2000,1,8,23,30,-4.800000000000001,97,204,149,0.2,987,13.600000000000001,318,2.6
2000,1,9,0,30,-3.7,28,408,63,0.2,987,9.1,265,0.8
2000,1,9,1,30,-3.1,0,0,0,0.2,987,7.800000000000001,221,0.8
2000,1,9,2,30,-2.8000000000000003,0,0,0,0.2,987,7.1000000000000005,201,0.9
2000,1,9,3,30,-2,0,0,0,0.2,988,6.4,209,1
2000,1,9,4,30,-1.2000000000000002,0,0,0,0.2,988,6.1000000000000005,218,1
2000,1,9,5,30,-0.5,0,0,0,0.2,988,5.9,224,1
2000,1,9,6,30,0.4,0,0,0,0.2,988,5.7,225,1
2000,1,9,7,30,1.4000000000000001,0,0,0,0.2,988,5.5,230,1.1
2000,1,9,8,30,2.5,0,0,0,0.2,988,5.300000000000001,233,1.1
2000,1,9,9,30,3.2,0,0,0,0.2,988,4.800000000000001,233,1.1
2000,1,9,10,30,3.7,0,0,0,0.2,988,4.1000000000000005,232,1.1
2000,1,9,11,30,3.7,0,0,0,0.2,988,3.7,231,1.2000000000000002
2000,1,9,12,30,3.4000000000000004,0,0,0,0.2,988,3.4000000000000004,233,1.2000000000000002
2000,1,9,13,30,3.3000000000000003,0,0,0,0.2,989,3.3000000000000003,231,1.2000000000000002
2000,1,9,14,30,3.6,0,0,0,0.2,989,3.6,224,1.1
2000,1,9,15,30,3.9000000000000004,24,231,39,0.2,989,5.5,218,1.5
2000,1,9,16,30,3.8000000000000003,61,606,201,0.2,990,8.200000000000001,215,1.9000000000000001
2000,1,9,17,30,3.5,152,247,244,0.2,990,10.5,225,1.7000000000000002
2000,1,9,18,30,2.7,184,383,366,0.2,989,12.700000000000001,266,1.6
2000,1,9,19,30,2,193,466,440,0.2,989,14.3,307,2
2000,1,9,20,30,1.3,87,878,557,0.2,988,15.100000000000001,322,2.3000000000000003
2000,1,9,21,30,1.1,194,363,371,0.2,988,15.3,328,2.2
2000,1,9,22,30,1,74,791,385,0.2,988,14.8,328,1.9000000000000001
2000,1,9,23,30,1.2000000000000002,84,369,179,0.2,987,14.3,326,1.8
2000,1,10,0,30,1.8,32,91,40,0.2,987,10.200000000000001,221,0.6000000000000001
2000,1,10,1,30,2.5,0,0,0,0.2,988,8.5,177,0.6000000000000001
2000,1,10,2,30,2.9000000000000004,0,0,0,0.2,988,7.9,169,0.7000000000000001
2000,1,10,3,30,3,0,0,0,0.2,988,7.5,182,0.8
2000,1,10,4,30,3,0,0,0,0.2,988,7.2,201,0.8
2000,1,10,5,30,2.9000000000000004,0,0,0,0.2,988,6.7,211,0.9
2000,1,10,6,30,2.9000000000000004,0,0,0,0.2,988,6.1000000000000005,224,1
2000,1,10,7,30,3.1,0,0,0,0.2,987,5.6000000000000005,245,1
2000,1,10,8,30,3.4000000000000004,0,0,0,0.2,987,5.1000000000000005,258,1
2000,1,10,9,30,3.7,0,0,0,0.2,987,4.5,258,1
2000,1,10,10,30,3.8000000000000003,0,0,0,0.2,987,3.8000000000000003,256,0.9
2000,1,10,11,30,3.5,0,0,0,0.2,986,3.5,251,0.9
2000,1,10,12,30,3.2,0,0,0,0.2,987,3.2,238,1
2000,1,10,13,30,3,0,0,0,0.2,987,3,229,1
2000,1,10,14,30,3.3000000000000003,0,0,0,0.2,988,3.3000000000000003,228,1.1
2000,1,10,15,30,4.2,25,233,39,0.2,988,5.300000000000001,233,1.6
2000,1,10,16,30,4.4,62,613,204,0.2,988,7.7,256,2.1
2000,1,10,17,30,4.7,78,783,371,0.2,989,9.700000000000001,292,2.2
2000,1,10,18,30,5,97,826,491,0.2,988,11.5,313,2.4000000000000004
2000,1,10,19,30,5.300000000000001,97,874,562,0.2,987,13.100000000000001,319,2.5
2000,1,10,20,30,5.4,93,888,570,0.2,986,14.200000000000001,326,2.5
2000,1,10,21,30,5.2,88,867,513,0.2,986,14.4,335,2.5
2000,1,10,22,30,5.1000000000000005,78,809,398,0.2,986,13.9,340,2.3000000000000003
2000,1,10,23,30,5.300000000000001,61,682,238,0.2,986,13.600000000000001,340,2.1
2000,1,11,0,30,5.6000000000000005,31,383,67,0.2,986,9.600000000000001,256,0.6000000000000001
2000,1,11,1,30,5.800000000000001,0,0,0,0.2,986,7.800000000000001,158,0.8
2000,1,11,2,30,5.9,0,0,0,0.2,986,7.2,165,0.9
2000,1,11,3,30,5.9,0,0,0,0.2,986,6.800000000000001,172,0.9
2000,1,11,4,30,6,0,0,0,0.2,986,6.300000000000001,178,0.9
2000,1,11,5,30,6.1000000000000005,0,0,0,0.2,986,6.1000000000000005,182,1
2000,1,11,6,30,6,0,0,0,0.2,986,6,185,1
2000,1,11,7,30,5.9,0,0,0,0.2,985,5.9,189,1
2000,1,11,8,30,5.800000000000001,0,0,0,0.2,985,5.800000000000001,195,1
2000,1,11,9,30,5.7,0,0,0,0.2,985,5.7,200,0.9
2000,1,11,10,30,5.5,0,0,0,0.2,985,5.5,202,0.8
2000,1,11,11,30,5.4,0,0,0,0.2,985,5.4,202,0.8
2000,1,11,12,30,5.2,0,0,0,0.2,985,5.2,204,0.8
2000,1,11,13,30,4.9,0,0,0,0.2,986,4.9,206,0.9
2000,1,11,14,30,5.1000000000000005,0,0,0,0.2,986,5.1000000000000005,207,0.9
2000,1,11,15,30,5.800000000000001,17,0,17,0.2,987,6.6000000000000005,206,1.4000000000000001
2000,1,11,16,30,5.9,83,7,85,0.2,987,8.9,206,1.6
2000,1,11,17,30,6.1000000000000005,116,493,301,0.2,987,11.4,239,1.2000000000000002
2000,1,11,18,30,6.2,76,866,491,0.2,987,13.9,292,1.4000000000000001
2000,1,11,19,30,6.1000000000000005,81,890,557,0.2,986,15.200000000000001,317,1.9000000000000001
2000,1,11,20,30,6.2,83,890,562,0.2,985,15.5,325,2
2000,1,11,21,30,6.4,80,862,506,0.2,985,15.3,335,1.7000000000000002
2000,1,11,22,30,6.6000000000000005,71,805,392,0.2,985,14.9,344,1.3
2000,1,11,23,30,6.9,71,509,204,0.2,985,14.5,347,1.1
2000,1,12,0,30,7.2,34,124,46,0.2,985,11.5,109,0.9
2000,1,12,1,30,7.4,0,0,0,0.2,985,10.100000000000001,125,1
2000,1,12,2,30,7.6000000000000005,0,0,0,0.2,985,9.8,136,1
2000,1,12,3,30,8,0,0,0,0.2,985,9.8,145,1.1
2000,1,12,4,30,8.3,0,0,0,0.2,985,9.9,157,1
2000,1,12,5,30,8.700000000000001,0,0,0,0.2,985,9.9,172,0.9
2000,1,12,6,30,9.1,0,0,0,0.2,985,9.8,182,0.8
2000,1,12,7,30,9.3,0,0,0,0.2,985,9.700000000000001,184,0.7000000000000001
2000,1,12,8,30,9.5,0,0,0,0.2,985,9.8,174,0.6000000000000001
2000,1,12,9,30,9.5,0,0,0,0.2,985,9.8,134,0.4
2000,1,12,10,30,9.3,0,0,0,0.2,985,9.600000000000001,91,0.5
2000,1,12,11,30,9.200000000000001,0,0,0,0.2,985,9.200000000000001,82,0.6000000000000001
2000,1,12,12,30,8.9,0,0,0,0.2,985,8.9,89,0.7000000000000001
2000,1,12,13,30,8.8,0,0,0,0.2,986,8.8,98,0.7000000000000001
2000,1,12,14,30,8.6,0,0,0,0.2,986,8.8,111,0.7000000000000001
2000,1,12,15,30,8.5,25,204,38,0.2,987,9.700000000000001,128,1.1
2000,1,12,16,30,8.6,65,564,197,0.2,987,11.4,136,1.4000000000000001
2000,1,12,17,30,8.4,160,167,223,0.2,987,13.5,130,1
2000,1,12,18,30,7.800000000000001,190,362,364,0.2,987,15.8,214,0.6000000000000001
2000,1,12,19,30,7,218,35,237,0.2,986,17.6,308,0.9
2000,1,12,20,30,6.4,98,794,529,0.2,986,18.6,317,1.7000000000000002
2000,1,12,21,30,6.2,81,862,508,0.2,985,18.7,325,2.4000000000000004
2000,1,12,22,30,6.2,76,797,396,0.2,985,18.1,331,2.6
2000,1,12,23,30,6.4,62,666,239,0.2,986,17.7,334,2.7
2000,1,13,0,30,6.7,32,388,70,0.19,986,13.100000000000001,172,1.2000000000000002
2000,1,13,1,30,7,0,0,0,0.19,986,11.3,15,1
2000,1,13,2,30,7.1000000000000005,0,0,0,0.19,987,11,54,0.9
2000,1,13,3,30,7.1000000000000005,0,0,0,0.19,987,10.600000000000001,100,0.8
2000,1,13,4,30,7,0,0,0,0.19,988,10,134,0.8
2000,1,13,5,30,6.9,0,0,0,0.19,988,9.3,150,0.8
2000,1,13,6,30,7,0,0,0,0.19,988,8.6,153,0.9
2000,1,13,7,30,7,0,0,0,0.19,988,7.800000000000001,151,1
2000,1,13,8,30,7.1000000000000005,0,0,0,0.19,988,7.1000000000000005,150,1.1
2000,1,13,9,30,6.800000000000001,0,0,0,0.19,988,6.800000000000001,151,1.1
2000,1,13,10,30,6.6000000000000005,0,0,0,0.19,988,6.6000000000000005,154,1.2000000000000002
2000,1,13,11,30,6.5,0,0,0,0.19,988,6.5,157,1.2000000000000002
2000,1,13,12,30,6.5,0,0,0,0.19,988,6.5,161,1.2000000000000002
2000,1,13,13,30,6.4,0,0,0,0.19,988,6.4,166,1.2000000000000002
2000,1,13,14,30,6.7,0,0,0,0.19,988,6.7,169,1.2000000000000002
2000,1,13,15,30,7.1000000000000005,22,354,44,0.19,988,9.3,170,1.6
2000,1,13,16,30,7,49,711,216,0.19,989,13.5,162,1.9000000000000001
2000,1,13,17,30,6.2,63,846,384,0.19,989,17.3,151,1.6
2000,1,13,18,30,2.6,69,916,511,0.19,988,20.6,156,1.4000000000000001
2000,1,13,19,30,-0.30000000000000004,72,946,581,0.19,987,22.700000000000003,177,1.4000000000000001
2000,1,13,20,30,-2.4000000000000004,72,955,592,0.19,986,24,219,1.2000000000000002
2000,1,13,21,30,-4.1000000000000005,174,481,414,0.19,986,24.400000000000002,279,1.3
2000,1,13,22,30,-4.800000000000001,147,389,305,0.19,986,23.200000000000003,323,1.4000000000000001
2000,1,13,23,30,-2.8000000000000003,88,382,191,0.19,986,22.1,335,1.2000000000000002
2000,1,14,0,30,-1.5,35,206,55,0.19,987,15.200000000000001,348,1.3
2000,1,14,1,30,-0.6000000000000001,0,0,0,0.19,987,12.8,346,1.3
2000,1,14,2,30,0.5,0,0,0,0.19,988,11.700000000000001,330,1.1
2000,1,14,3,30,1.3,0,0,0,0.19,988,11,300,1.1
2000,1,14,4,30,2.2,0,0,0,0.19,988,10.3,272,1.1
2000,1,14,5,30,3.2,0,0,0,0.19,988,9.700000000000001,254,1.1
2000,1,14,6,30,4,0,0,0,0.19,987,9.4,239,1
2000,1,14,7,30,4.3,0,0,0,0.19,987,9.1,224,1
2000,1,14,8,30,4.1000000000000005,0,0,0,0.19,987,9,208,1.1
2000,1,14,9,30,3.5,0,0,0,0.19,986,9.200000000000001,193,1.1
2000,1,14,10,30,2.6,0,0,0,0.19,986,9.600000000000001,181,1.2000000000000002
2000,1,14,11,30,1.5,0,0,0,0.19,985,9.9,176,1.2000000000000002
2000,1,14,12,30,0.6000000000000001,0,0,0,0.19,985,10,178,1.2000000000000002
2000,1,14,13,30,-0.1,0,0,0,0.19,985,10.100000000000001,182,1.2000000000000002
2000,1,14,14,30,-0.30000000000000004,0,0,0,0.19,985,10.4,194,1.1
2000,1,14,15,30,-0.30000000000000004,23,57,27,0.19,986,12.200000000000001,217,1
