hours,price
136.0,14.87
137.0,20.38
138.0,44.15
139.0,44.2
140.0,37.91
141.0,26.9
142.0,21.09
143.0,20.42
144.0,18.16
145.0,13.82
146.0,13.01
147.0,13.57
148.0,15.38
149.0,17.77
150.0,20.5
151.0,32.26
152.0,25.17
153.0,10.16
154.0,8.13
155.0,8.34
156.0,10.04
157.0,7.04
158.0,6.33
159.0,4.66
160.0,4.42
161.0,8.33
162.0,16.1
163.0,20.48
164.0,19.61
165.0,17.46
166.0,17.59
167.0,10.85
168.0,9.32
169.0,6.52
170.0,6.79
171.0,6.98
172.0,8.9
173.0,13.83
174.0,35.14
175.0,48.66
176.0,50.55
177.0,28.15
178.0,19.05
179.0,16.36
180.0,19.49
181.0,17.7
182.0,17.89
183.0,18.27
184.0,19.52
185.0,22.38
186.0,76.93
187.0,71.05
188.0,51.47
189.0,30.91
190.0,25.95
191.0,21.18
192.0,16.66
193.0,15.02
194.0,20.65
195.0,23.88
196.0,31.58
197.0,47.61
198.0,66.12
199.0,85.06
200.0,82.11
201.0,42.33
202.0,26.3
203.0,24.25
204.0,21.62
205.0,22.99
206.0,21.27
207.0,20.17
208.0,20.48
209.0,22.29
210.0,33.99
211.0,34.93
212.0,29.88
213.0,23.17
214.0,22.02
215.0,25.77
216.0,21.28
217.0,26.72
218.0,24.36
219.0,24.21
220.0,26.7
221.0,39.65
222.0,90.36
223.0,120.55
224.0,122.89
225.0,67.9
226.0,28.4
227.0,31.12
228.0,25.43
229.0,19.77
230.0,18.0
231.0,17.21
232.0,17.85
233.0,20.61
234.0,95.57
235.0,95.06
236.0,85.43
237.0,45.38
238.0,38.53
239.0,25.44
240.0,25.89
241.0,10.88
242.0,9.02
243.0,9.18
244.0,10.23
245.0,16.94
246.0,30.49
247.0,38.53
248.0,35.94
249.0,14.28
250.0,15.53
251.0,16.03
252.0,14.25
253.0,14.48
254.0,17.15
255.0,28.09
256.0,27.9
257.0,35.88
258.0,143.3
259.0,175.11
260.0,146.01
261.0,86.29
262.0,61.41
263.0,37.8
264.0,35.79
265.0,33.94
266.0,28.86
267.0,25.66
268.0,14.68
269.0,14.56
270.0,16.76
271.0,34.84
272.0,16.27
273.0,7.92
274.0,5.93
275.0,6.35
276.0,6.82
277.0,5.9
278.0,5.63
279.0,6.37
280.0,7.64
281.0,9.55
282.0,19.7
283.0,29.52
284.0,50.99
285.0,61.86
286.0,62.56
287.0,51.58
288.0,54.31
289.0,59.18
290.0,59.43
291.0,60.21
292.0,61.16
293.0,77.62
294.0,122.04
295.0,151.39
296.0,144.94
297.0,79.08
298.0,30.38
299.0,26.84
300.0,22.45
301.0,21.47
302.0,19.49
303.0,19.93
304.0,18.93
305.0,26.54
306.0,71.55
307.0,68.01
308.0,54.03
309.0,32.3
310.0,31.21
311.0,26.13
312.0,24.21
313.0,22.1
314.0,22.07
315.0,28.89
316.0,32.15
317.0,46.96
318.0,92.46
319.0,171.54
320.0,177.13
321.0,117.34
322.0,53.07
323.0,43.41
324.0,35.46
325.0,35.13
326.0,32.93
327.0,30.54
328.0,35.95
329.0,62.29
330.0,67.58
331.0,61.96
332.0,53.0
333.0,37.67
334.0,28.38
335.0,20.33
336.0,18.39
337.0,16.1
338.0,14.58
339.0,14.64
340.0,14.69
341.0,19.62
342.0,36.05
343.0,48.87
344.0,47.74
345.0,32.62
346.0,29.86
347.0,33.11
348.0,42.74
349.0,45.93
350.0,57.98
351.0,67.81
352.0,91.22
353.0,113.95
354.0,180.4
355.0,190.72
356.0,168.1
357.0,169.96
358.0,137.45
359.0,117.74
360.0,112.32
361.0,114.95
362.0,125.26
363.0,130.66
364.0,169.16
365.0,196.34
366.0,238.4
367.0,285.87
368.0,275.83
369.0,188.6
370.0,111.2
371.0,90.65
372.0,70.46
373.0,37.11
374.0,34.17
375.0,32.57
376.0,34.86
377.0,38.35
378.0,58.42
379.0,55.33
380.0,45.76
381.0,45.86
382.0,47.45
383.0,45.18
384.0,44.25
385.0,69.1
386.0,59.75
387.0,45.35
388.0,34.34
389.0,33.26
390.0,44.88
391.0,49.1
392.0,42.44
393.0,24.2
394.0,18.42
395.0,14.92
396.0,15.26
397.0,17.27
398.0,15.95
399.0,17.89
400.0,18.17
401.0,21.27
402.0,86.47
403.0,138.0
404.0,119.55
405.0,89.71
406.0,72.49
407.0,47.67
408.0,41.58
409.0,35.0
410.0,30.38
411.0,28.65
412.0,29.88
413.0,37.26
414.0,41.44
415.0,80.96
416.0,75.7
417.0,45.16
418.0,31.97
419.0,21.14
420.0,18.68
421.0,17.49
422.0,16.9
423.0,17.98
424.0,16.83
425.0,34.85
426.0,114.11
427.0,190.6
428.0,156.13
429.0,101.81
430.0,80.29
431.0,55.11
432.0,42.18
433.0,36.62
434.0,41.9
435.0,40.9
436.0,55.26
437.0,70.36
438.0,138.78
439.0,220.85
440.0,224.02
441.0,90.72
442.0,28.19
443.0,21.11
444.0,17.89
445.0,16.49
446.0,17.62
447.0,17.09
448.0,16.99
449.0,31.27
450.0,74.2
451.0,156.26
452.0,132.67
453.0,77.5
454.0,43.15
455.0,25.85
456.0,23.92
457.0,22.49
458.0,19.55
459.0,23.77
460.0,25.84
461.0,30.34
462.0,21.61
463.0,67.35
464.0,38.13
465.0,20.73
466.0,18.33
467.0,16.5
468.0,11.57
469.0,8.76
470.0,7.48
471.0,6.26
472.0,6.26
473.0,7.92
474.0,15.0
475.0,19.02
476.0,28.03
477.0,35.53
478.0,29.03
479.0,18.65
480.0,17.26
481.0,12.67
482.0,10.95
483.0,11.3
484.0,17.21
485.0,23.64
486.0,62.45
487.0,128.16
488.0,120.88
489.0,42.8
490.0,14.95
491.0,16.92
492.0,15.14
493.0,13.57
494.0,14.84
495.0,15.9
496.0,15.65
497.0,17.64
498.0,36.52
499.0,60.96
500.0,58.89
501.0,51.83
502.0,47.44
503.0,30.94
504.0,24.61
505.0,28.07
506.0,29.69
507.0,29.07
508.0,29.29
509.0,35.27
510.0,53.81
511.0,93.77
512.0,112.64
513.0,49.17
514.0,20.69
515.0,18.46
516.0,17.75
517.0,18.62
518.0,17.96
519.0,18.14
520.0,21.9
521.0,29.73
522.0,127.34
523.0,232.89
524.0,223.9
525.0,174.36
526.0,108.95
527.0,100.02
528.0,81.21
529.0,34.66
530.0,29.41
531.0,36.66
532.0,39.94
533.0,54.36
534.0,91.45
535.0,169.87
536.0,160.24
537.0,53.14
538.0,22.39
539.0,19.7
540.0,16.59
541.0,15.76
542.0,15.71
543.0,15.71
544.0,17.43
545.0,18.22
546.0,55.85
547.0,55.41
548.0,59.59
549.0,42.04
550.0,17.72
551.0,16.17
552.0,13.96
553.0,17.29
554.0,12.98
555.0,14.12
556.0,14.04
557.0,15.78
558.0,17.73
559.0,22.65
560.0,35.45
561.0,19.04
562.0,14.09
563.0,12.57
564.0,12.12
565.0,11.0
566.0,11.71
567.0,12.7
568.0,14.33
569.0,15.89
570.0,39.12
571.0,75.18
572.0,67.14
573.0,59.66
574.0,54.02
575.0,42.62
576.0,39.83
577.0,38.55
578.0,45.15
579.0,37.97
580.0,34.92
581.0,35.99
582.0,40.82
583.0,63.0
584.0,67.92
585.0,40.59
586.0,33.84
587.0,25.51
588.0,21.86
589.0,18.45
590.0,16.06
591.0,16.65
592.0,16.49
593.0,21.82
594.0,65.42
595.0,137.14
596.0,120.61
597.0,112.67
598.0,72.28
599.0,57.11
600.0,39.37
601.0,39.87
602.0,45.26
603.0,45.57
604.0,39.99
605.0,50.29
606.0,63.57
607.0,101.6
608.0,98.61
609.0,47.26
610.0,19.62
611.0,18.69
612.0,17.13
613.0,16.28
614.0,17.79
615.0,16.79
616.0,16.75
617.0,18.47
618.0,36.35
619.0,45.7
620.0,39.75
621.0,34.43
622.0,28.06
623.0,29.47
624.0,24.23
625.0,17.06
626.0,14.65
627.0,13.13
628.0,13.98
629.0,14.36
630.0,19.2
631.0,28.41
632.0,16.43
633.0,15.69
634.0,11.8
635.0,8.98
636.0,7.53
637.0,4.24
638.0,4.02
639.0,5.77
640.0,6.88
641.0,8.53
642.0,23.46
643.0,80.49
644.0,114.42
645.0,152.28
646.0,163.63
647.0,154.82
648.0,153.45
649.0,184.41
650.0,183.56
651.0,183.88
652.0,187.14
653.0,201.7
654.0,249.37
655.0,315.56
656.0,295.18
657.0,113.28
658.0,31.73
659.0,28.12
660.0,24.13
661.0,21.51
662.0,20.3
663.0,20.34
664.0,19.71
665.0,27.25
666.0,58.74
667.0,71.62
668.0,29.96
669.0,27.65
670.0,49.67
671.0,39.9
672.0,21.52
673.0,28.9
674.0,39.07
675.0,39.42
676.0,35.44
677.0,38.51
678.0,51.5
679.0,126.48
680.0,113.04
681.0,126.76
682.0,89.04
683.0,93.88
684.0,97.55
685.0,111.23
686.0,119.53
687.0,124.46
688.0,132.71
689.0,163.45
690.0,291.52
691.0,419.74
692.0,424.02
693.0,422.04
694.0,367.72
695.0,281.08
696.0,268.79
697.0,268.73
698.0,270.85
699.0,277.08
700.0,280.19
701.0,289.6
702.0,288.84
703.0,282.75
704.0,89.18
705.0,40.94
706.0,24.83
707.0,19.26
708.0,18.69
709.0,22.43
710.0,24.34
711.0,34.43
712.0,36.67
713.0,61.68
714.0,160.9
715.0,291.17
716.0,272.26
717.0,244.31
718.0,170.28
719.0,131.02
720.0,128.01
721.0,162.8
722.0,149.56
723.0,136.6
724.0,129.68
725.0,133.29
726.0,141.13
727.0,149.69
728.0,125.98
729.0,55.04
730.0,35.63
731.0,29.39
732.0,24.37
733.0,19.39
734.0,17.81
735.0,22.19
736.0,21.93
737.0,24.06
738.0,93.47
739.0,247.44
740.0,185.13
741.0,143.41
742.0,98.62
743.0,78.73
744.0,74.73
745.0,84.02
746.0,79.95
747.0,55.07
748.0,91.5
749.0,101.07
750.0,118.2
751.0,122.63
752.0,104.59
753.0,42.88
754.0,24.48
755.0,19.52
756.0,19.48
757.0,17.55
758.0,13.59
759.0,10.9
760.0,8.57
761.0,11.36
762.0,49.24
763.0,85.54
764.0,58.29
765.0,33.29
766.0,29.04
767.0,24.3
768.0,24.02
769.0,36.65
770.0,25.77
771.0,36.96
772.0,40.56
773.0,69.5
774.0,54.81
775.0,103.12
776.0,47.9
777.0,31.58
778.0,16.26
779.0,18.63
780.0,16.17
781.0,17.79
782.0,17.94
783.0,23.04
784.0,23.88
785.0,26.44
786.0,46.13
787.0,72.97
788.0,73.59
789.0,70.1
790.0,64.9
791.0,51.38
792.0,53.0
793.0,84.23
794.0,108.71
795.0,135.17
796.0,199.43
797.0,210.68
798.0,255.54
799.0,267.06
800.0,286.04
801.0,210.09
802.0,84.7
803.0,33.12
804.0,36.29
805.0,33.33
806.0,33.66
807.0,44.34
808.0,40.77
809.0,82.72
810.0,171.25
811.0,219.93
812.0,153.72
813.0,153.98
814.0,147.66
815.0,110.63
816.0,117.6
817.0,156.63
818.0,169.92
819.0,184.73
820.0,200.86
821.0,229.31
822.0,317.17
823.0,506.38
824.0,559.61
825.0,449.37
826.0,327.4
827.0,249.23
828.0,203.64
829.0,204.04
830.0,188.58
831.0,213.93
832.0,216.68
833.0,251.54
834.0,450.91
835.0,592.37
836.0,540.52
837.0,524.41
838.0,489.08
839.0,446.97
840.0,444.08
841.0,473.98
842.0,499.11
843.0,496.56
844.0,479.83
845.0,485.87
846.0,524.22
847.0,677.24
848.0,565.78
849.0,312.82
850.0,133.36
851.0,36.99
852.0,30.97
853.0,27.5
854.0,26.08
855.0,25.0
856.0,35.58
857.0,111.94
858.0,209.82
859.0,270.55
860.0,230.18
861.0,179.75
862.0,179.19
863.0,60.46
864.0,80.35
865.0,94.08
866.0,89.17
867.0,90.62
868.0,174.87
869.0,120.54
870.0,189.36
871.0,320.5
872.0,252.18
873.0,148.5
874.0,71.16
875.0,42.66
876.0,37.53
877.0,24.29
878.0,23.67
879.0,39.03
880.0,40.74
881.0,97.87
882.0,211.88
883.0,198.59
884.0,156.09
885.0,138.96
886.0,109.95
887.0,171.12
888.0,171.51
889.0,159.93
890.0,165.38
891.0,222.62
892.0,260.11
893.0,280.2
894.0,311.84
895.0,356.29
896.0,394.71
897.0,144.85
898.0,50.38
899.0,27.95
900.0,23.92
901.0,22.96
902.0,23.69
903.0,23.0
904.0,23.18
905.0,56.43
906.0,171.7
907.0,216.68
908.0,134.15
909.0,71.32
910.0,60.47
911.0,53.53
912.0,58.9
913.0,39.17
914.0,28.78
915.0,35.04
916.0,63.54
917.0,83.3
918.0,112.75
919.0,134.33
920.0,233.42
921.0,122.94
922.0,33.79
923.0,29.48
924.0,29.16
925.0,29.37
926.0,24.45
927.0,25.37
928.0,30.29
929.0,59.74
930.0,190.43
931.0,279.23
932.0,237.64
933.0,190.79
934.0,148.75
935.0,93.84
936.0,62.0
937.0,76.19
938.0,42.4
939.0,55.49
940.0,76.52
941.0,84.55
942.0,130.85
943.0,245.78
944.0,187.79
945.0,162.55
946.0,117.61
947.0,61.85
948.0,53.08
949.0,34.36
950.0,35.92
951.0,34.47
952.0,40.0
953.0,63.46
954.0,205.95
955.0,304.06
956.0,163.23
957.0,99.39
958.0,64.24
959.0,46.47
960.0,50.79
961.0,39.51
962.0,32.45
963.0,30.61
964.0,30.82
965.0,37.95
966.0,39.25
967.0,136.8
968.0,186.38
969.0,202.15
970.0,142.28
971.0,88.59
972.0,79.65
973.0,86.33
974.0,95.56
975.0,105.99
976.0,123.13
977.0,153.28
978.0,247.31
979.0,293.17
980.0,163.69
981.0,133.58
982.0,137.05
983.0,135.63
984.0,136.68
985.0,273.77
986.0,245.02
987.0,222.48
988.0,253.28
989.0,253.96
990.0,268.86
991.0,335.75
992.0,325.09
993.0,242.03
994.0,76.68
995.0,41.89
996.0,36.37
997.0,25.11
998.0,23.22
999.0,24.62
1000.0,22.23
1001.0,32.23
1002.0,120.96
1003.0,245.45
1004.0,182.61
1005.0,143.35
1006.0,162.94
1007.0,180.69
1008.0,176.89
1009.0,246.64
1010.0,237.5
1011.0,247.85
1012.0,249.71
1013.0,257.32
1014.0,304.13
1015.0,352.63
1016.0,332.28
1017.0,169.9
1018.0,77.8
1019.0,43.41
1020.0,38.43
1021.0,37.2
1022.0,35.13
1023.0,38.05
1024.0,44.0
1025.0,75.58
1026.0,207.08
1027.0,327.95
1028.0,316.51
1029.0,210.8
1030.0,149.07
1031.0,114.81
1032.0,141.24
1033.0,95.76
1034.0,97.28
1035.0,96.7
1036.0,103.4
1037.0,128.43
1038.0,156.86
1039.0,220.08
1040.0,189.44
1041.0,196.88
1042.0,81.77
1043.0,44.08
1044.0,34.85
1045.0,28.63
1046.0,27.97
1047.0,24.75
1048.0,24.45
1049.0,41.36
1050.0,79.49
1051.0,106.34
1052.0,78.56
1053.0,77.29
1054.0,59.33
1055.0,54.46
1056.0,44.6
1057.0,40.66
1058.0,37.8
1059.0,35.05
1060.0,48.84
1061.0,62.22
1062.0,91.95
1063.0,156.29
1064.0,232.11
1065.0,135.7
1066.0,49.44
1067.0,34.58
1068.0,29.63
1069.0,30.15
1070.0,30.27
1071.0,36.05
1072.0,38.42
1073.0,53.13
1074.0,212.14
1075.0,449.35
1076.0,381.29
1077.0,323.68
1078.0,289.13
1079.0,243.75
1080.0,224.45
1081.0,280.98
1082.0,250.42
1083.0,258.81
1084.0,247.37
1085.0,272.63
1086.0,297.39
1087.0,305.0
1088.0,319.0
1089.0,147.88
1090.0,69.73
1091.0,41.51
1092.0,34.2
1093.0,33.37
1094.0,31.82
1095.0,27.63
1096.0,32.86
1097.0,44.33
1098.0,110.59
1099.0,237.91
1100.0,232.64
1101.0,78.49
1102.0,68.45
1103.0,45.71
1104.0,35.96
1105.0,83.14
1106.0,203.12
1107.0,191.36
1108.0,218.55
1109.0,226.63
1110.0,263.7
1111.0,281.57
1112.0,261.28
1113.0,127.95
1114.0,50.04
1115.0,36.84
1116.0,38.65
1117.0,36.89
1118.0,41.3
1119.0,44.64
1120.0,54.46
1121.0,93.59
1122.0,324.29
1123.0,543.94
1124.0,507.43
1125.0,389.07
1126.0,343.08
1127.0,341.48
1128.0,318.75
1129.0,345.54
1130.0,349.24
1131.0,361.69
1132.0,344.52
1133.0,324.44
1134.0,293.16
1135.0,342.97
1136.0,290.77
1137.0,171.74
1138.0,118.66
1139.0,43.38
1140.0,44.99
1141.0,45.76
1142.0,48.42
1143.0,56.43
1144.0,63.97
1145.0,91.44
1146.0,218.01
1147.0,358.34
1148.0,284.68
1149.0,216.91
1150.0,191.26
1151.0,139.43
1152.0,139.51
1153.0,236.91
1154.0,146.49
1155.0,175.33
1156.0,206.03
1157.0,321.93
1158.0,382.81
1159.0,471.12
1160.0,467.76
1161.0,303.49
1162.0,207.61
1163.0,165.36
1164.0,150.43
1165.0,150.45
1166.0,158.63
1167.0,187.76
1168.0,227.84
1169.0,307.83
1170.0,502.18
1171.0,721.58
1172.0,647.59
1173.0,532.29
1174.0,505.57
1175.0,483.47
1176.0,468.19
1177.0,500.77
1178.0,487.39
1179.0,422.24
1180.0,409.28
1181.0,372.35
1182.0,262.95
1183.0,274.08
1184.0,140.54
1185.0,177.09
1186.0,111.27
1187.0,63.74
1188.0,67.76
1189.0,68.02
1190.0,68.87
1191.0,103.0
1192.0,135.8
1193.0,153.3
1194.0,290.88
1195.0,345.84
1196.0,179.95
1197.0,143.31
1198.0,145.06
1199.0,130.53
1200.0,131.37
1201.0,200.59
1202.0,196.11
1203.0,204.74
1204.0,220.7
1205.0,256.49
1206.0,361.5
1207.0,585.67
1208.0,529.74
1209.0,326.63
1210.0,191.53
1211.0,128.49
1212.0,98.38
1213.0,91.22
1214.0,115.19
1215.0,94.49
1216.0,109.23
1217.0,125.84
1218.0,235.17
1219.0,615.79
1220.0,551.52
1221.0,446.05
1222.0,288.36
1223.0,179.21
1224.0,190.96
1225.0,148.93
1226.0,111.52
1227.0,101.28
1228.0,91.5
1229.0,151.48
1230.0,189.0
1231.0,303.98
1232.0,283.61
1233.0,236.9
1234.0,134.54
1235.0,67.99
1236.0,51.89
1237.0,44.68
1238.0,51.56
1239.0,50.78
1240.0,86.17
1241.0,124.62
1242.0,246.88
1243.0,302.86
1244.0,183.47
1245.0,135.5
1246.0,94.66
1247.0,76.17
1248.0,66.73
1249.0,89.07
1250.0,88.57
1251.0,88.59
1252.0,89.97
1253.0,171.21
1254.0,295.87
1255.0,365.91
1256.0,383.75
1257.0,234.72
1258.0,164.76
1259.0,79.71
1260.0,69.89
1261.0,35.05
1262.0,27.39
1263.0,34.39
1264.0,43.84
1265.0,43.25
1266.0,86.84
1267.0,131.8
1268.0,92.7
1269.0,83.04
1270.0,75.31
1271.0,55.54
1272.0,59.88
1273.0,87.39
1274.0,87.33
1275.0,87.04
1276.0,89.96
1277.0,133.67
1278.0,164.76
1279.0,343.7
1280.0,415.0
1281.0,311.97
1282.0,161.74
1283.0,57.89
1284.0,43.69
1285.0,49.3
1286.0,45.93
1287.0,67.3
1288.0,88.32
1289.0,128.62
1290.0,346.77
1291.0,545.37
1292.0,423.44
1293.0,370.23
1294.0,251.81
1295.0,132.81
1296.0,127.31
1297.0,87.79
1298.0,69.67
1299.0,63.92
1300.0,76.07
1301.0,135.53
1302.0,236.2
1303.0,498.21
1304.0,534.57
1305.0,327.44
1306.0,221.73
1307.0,69.19
1308.0,52.02
1309.0,43.45
1310.0,38.59
1311.0,38.91
1312.0,65.02
1313.0,102.79
1314.0,221.62
1315.0,218.42
1316.0,266.96
1317.0,166.04
1318.0,138.45
1319.0,108.01
1320.0,106.39
1321.0,76.67
1322.0,80.33
1323.0,63.92
1324.0,155.85
1325.0,258.35
1326.0,339.89
1327.0,560.75
1328.0,556.16
1329.0,226.28
1330.0,108.43
1331.0,60.49
1332.0,55.74
1333.0,52.8
1334.0,52.99
1335.0,67.44
1336.0,91.07
1337.0,175.91
1338.0,584.24
1339.0,758.0
1340.0,812.45
1341.0,746.01
1342.0,688.94
1343.0,581.71
1344.0,511.14
1345.0,400.43
1346.0,251.36
1347.0,172.95
1348.0,172.41
1349.0,169.28
1350.0,226.41
1351.0,517.96
1352.0,454.05
1353.0,225.2
1354.0,95.81
1355.0,32.66
1356.0,26.45
1357.0,23.84
1358.0,26.09
1359.0,38.78
1360.0,60.34
1361.0,132.78
1362.0,490.69
1363.0,738.48
1364.0,760.65
1365.0,664.1
1366.0,563.18
1367.0,484.55
1368.0,454.35
1369.0,523.18
1370.0,518.15
1371.0,495.03
1372.0,526.71
1373.0,479.57
1374.0,523.98
1375.0,697.6
1376.0,576.91
1377.0,407.51
1378.0,193.38
1379.0,73.06
1380.0,46.47
1381.0,42.77
1382.0,45.05
1383.0,59.91
1384.0,87.07
1385.0,194.31
1386.0,310.92
1387.0,678.97
1388.0,648.13
1389.0,485.57
1390.0,236.59
1391.0,150.91
1392.0,148.65
1393.0,100.14
1394.0,75.64
1395.0,74.02
1396.0,74.81
1397.0,94.44
1398.0,88.03
1399.0,153.89
1400.0,163.65
1401.0,115.55
1402.0,37.3
1403.0,21.38
1404.0,15.08
1405.0,12.14
1406.0,12.45
1407.0,14.12
1408.0,20.65
1409.0,27.32
1410.0,97.27
1411.0,245.71
1412.0,142.9
1413.0,85.41
1414.0,63.73
1415.0,42.09
1416.0,47.85
1417.0,34.23
1418.0,53.3
1419.0,115.54
1420.0,175.09
1421.0,223.1
1422.0,243.25
1423.0,292.38
1424.0,262.56
1425.0,77.31
1426.0,41.56
1427.0,31.72
1428.0,22.74
1429.0,22.1
1430.0,21.1
1431.0,26.58
1432.0,30.15
1433.0,40.87
1434.0,112.56
1435.0,235.62
1436.0,390.54
1437.0,384.88
1438.0,333.61
1439.0,291.15
1440.0,247.4
1441.0,220.82
1442.0,180.96
1443.0,207.97
1444.0,231.1
1445.0,280.19
1446.0,357.86
1447.0,497.03
1448.0,308.08
1449.0,467.09
1450.0,318.22
1451.0,234.5
1452.0,224.99
1453.0,132.67
1454.0,128.89
1455.0,143.71
1456.0,194.77
1457.0,267.74
1458.0,445.77
1459.0,597.97
1460.0,365.73
1461.0,225.55
1462.0,211.16
1463.0,156.75
1464.0,125.97
1465.0,230.64
1466.0,231.06
1467.0,219.48
1468.0,220.02
1469.0,265.84
1470.0,480.94
1471.0,700.72
1472.0,694.92
1473.0,631.6
1474.0,546.67
1475.0,496.54
1476.0,446.58
1477.0,365.14
1478.0,356.29
1479.0,310.78
1480.0,323.18
1481.0,384.81
1482.0,518.88
1483.0,676.99
1484.0,702.72
1485.0,558.58
1486.0,428.82
1487.0,286.66
1488.0,340.12
1489.0,247.86
1490.0,259.12
1491.0,263.28
1492.0,261.44
1493.0,310.27
1494.0,401.29
1495.0,507.54
1496.0,423.27
1497.0,283.17
1498.0,176.12
1499.0,134.86
1500.0,119.78
1501.0,117.73
1502.0,122.05
1503.0,142.89
1504.0,201.53
1505.0,272.79
1506.0,448.87
1507.0,716.86
1508.0,802.89
1509.0,756.9
1510.0,729.93
1511.0,682.14
1512.0,647.79
1513.0,506.18
1514.0,478.25
1515.0,478.67
1516.0,362.75
1517.0,364.45
1518.0,413.77
1519.0,523.88
1520.0,211.46
1521.0,130.82
1522.0,65.19
1523.0,45.21
1524.0,46.4
1525.0,47.51
1526.0,62.48
1527.0,62.68
1528.0,67.37
1529.0,87.73
1530.0,280.51
1531.0,559.0
1532.0,539.83
1533.0,456.07
1534.0,366.26
1535.0,258.88
1536.0,214.99
1537.0,59.9
1538.0,59.75
1539.0,55.74
1540.0,60.29
1541.0,60.27
1542.0,80.78
1543.0,166.57
1544.0,145.97
1545.0,78.91
1546.0,35.74
1547.0,29.93
1548.0,27.39
1549.0,25.7
1550.0,25.45
1551.0,32.75
1552.0,31.98
1553.0,49.87
1554.0,96.64
1555.0,185.93
1556.0,144.65
1557.0,166.64
1558.0,143.88
1559.0,99.48
1560.0,104.95
1561.0,43.26
1562.0,40.71
1563.0,43.66
1564.0,41.93
1565.0,49.56
1566.0,68.83
1567.0,86.88
1568.0,94.17
1569.0,44.83
1570.0,31.02
1571.0,16.6
1572.0,15.97
1573.0,11.77
1574.0,12.24
1575.0,11.72
1576.0,15.37
1577.0,22.96
1578.0,58.28
1579.0,119.29
1580.0,132.08
1581.0,67.91
1582.0,53.29
1583.0,56.67
1584.0,56.43
1585.0,31.13
1586.0,16.89
1587.0,18.17
1588.0,25.05
1589.0,35.54
1590.0,38.18
1591.0,76.75
1592.0,76.1
1593.0,58.0
1594.0,53.02
1595.0,51.09
1596.0,47.59
1597.0,47.58
1598.0,46.3
1599.0,50.25
1600.0,50.79
1601.0,86.83
1602.0,196.52
1603.0,229.07
1604.0,131.0
1605.0,90.12
1606.0,74.08
1607.0,66.4
1608.0,76.75
1609.0,82.65
1610.0,85.36
1611.0,91.15
1612.0,95.17
1613.0,109.28
1614.0,172.84
1615.0,272.99
1616.0,277.28
1617.0,73.24
1618.0,45.85
1619.0,37.49
1620.0,37.58
1621.0,40.37
1622.0,42.31
1623.0,51.24
1624.0,73.17
1625.0,146.67
1626.0,382.07
1627.0,598.34
1628.0,642.25
1629.0,586.46
1630.0,451.25
1631.0,409.82
1632.0,487.84
1633.0,486.4
1634.0,480.35
1635.0,484.98
1636.0,487.16
1637.0,513.61
1638.0,640.33
1639.0,626.85
1640.0,550.22
1641.0,290.21
1642.0,123.42
1643.0,77.6
1644.0,69.09
1645.0,77.76
1646.0,88.08
1647.0,98.45
1648.0,112.65
1649.0,184.35
1650.0,388.24
1651.0,624.5
1652.0,616.8
1653.0,582.53
1654.0,448.78
1655.0,439.36
1656.0,154.78
1657.0,154.64
1658.0,227.41
1659.0,229.5
1660.0,291.46
1661.0,356.83
1662.0,531.12
1663.0,578.25
1664.0,599.84
1665.0,272.7
