hours,price
819.0,53.65755
820.0,52.62207
821.0,56.32403
822.0,69.844
823.0,89.49434
824.0,71.55264
825.0,52.89063
826.0,39.07327
827.0,31.85645
828.0,25.29194
829.0,23.10796
830.0,20.88596
831.0,24.42677
832.0,37.82307
833.0,61.60137
834.0,83.83997
835.0,87.39609
836.0,78.78081
837.0,75.9598
838.0,72.23775
839.0,63.3214
840.0,57.84121
841.0,52.86182
842.0,51.17403
843.0,49.29548
844.0,49.39906
845.0,51.86508
846.0,55.28124
847.0,70.00103
848.0,51.39218
849.0,39.93601
850.0,17.01152
851.0,12.61363
852.0,9.27913
853.0,9.38498
854.0,9.37263
855.0,14.74881
856.0,30.45615
857.0,53.2998
858.0,71.07502
859.0,75.25663
860.0,71.4053
861.0,65.83373
862.0,64.30886
863.0,57.64082
864.0,53.62134
865.0,49.88864
866.0,49.87907
867.0,48.61831
868.0,48.41549
869.0,49.91114
870.0,51.33131
871.0,56.05515
872.0,50.19468
873.0,31.56747
874.0,12.40224
875.0,4.20904
876.0,3.50582
877.0,2.771
878.0,2.92102
879.0,4.70313
880.0,22.58288
881.0,49.92126
882.0,70.24516
883.0,74.38224
884.0,66.75807
885.0,64.81626
886.0,61.714
887.0,54.99826
888.0,50.98674
889.0,49.78159
890.0,47.941
891.0,47.71854
892.0,47.36139
893.0,49.72998
894.0,58.55893
895.0,78.49443
896.0,60.65117
897.0,39.48825
898.0,25.34757
899.0,21.23143
900.0,16.13096
901.0,15.86266
902.0,14.84308
903.0,18.21715
904.0,34.16757
905.0,56.31569
906.0,74.19436
907.0,79.98336
908.0,68.62319
909.0,67.35346
910.0,59.38002
911.0,56.31425
912.0,51.64679
913.0,45.40978
914.0,43.93585
915.0,43.61742
916.0,43.2377
917.0,45.30539
918.0,52.59798
919.0,66.66162
920.0,52.5735
921.0,38.53821
922.0,22.17772
923.0,13.61887
924.0,12.20942
925.0,12.32236
926.0,12.9385
927.0,17.96218
928.0,34.44197
929.0,48.09637
930.0,63.81262
931.0,68.97826
932.0,61.97475
933.0,57.47264
934.0,53.43577
935.0,49.86829
936.0,45.18276
937.0,40.42875
938.0,40.09434
939.0,40.34573
940.0,40.46394
941.0,41.94403
942.0,50.11425
943.0,62.76087
944.0,47.62506
945.0,35.39949
946.0,23.12586
947.0,18.35647
948.0,18.07997
949.0,16.82063
950.0,19.05107
951.0,24.78246
952.0,36.78093
953.0,51.50014
954.0,65.0445
955.0,68.41043
956.0,58.63678
957.0,53.53965
958.0,48.72028
959.0,45.10615
960.0,42.06868
961.0,40.00416
962.0,39.94538
963.0,38.90111
964.0,39.50974
965.0,40.86815
966.0,43.42765
967.0,55.70289
968.0,43.44297
969.0,31.52646
970.0,18.41611
971.0,16.75196
972.0,16.34381
973.0,17.56745
974.0,18.37979
975.0,22.42511
976.0,34.53471
977.0,48.05179
978.0,63.76621
979.0,65.72665
980.0,56.84596
981.0,53.15642
982.0,48.2086
983.0,44.77432
984.0,42.01523
985.0,40.67437
986.0,40.08012
987.0,39.10089
988.0,39.08673
989.0,41.69872
990.0,45.28261
991.0,59.6483
992.0,43.33163
993.0,30.53087
994.0,15.93605
995.0,15.93165
996.0,16.86447
997.0,16.39463
998.0,17.37812
999.0,25.70696
1000.0,36.32238
1001.0,48.91493
1002.0,65.28356
1003.0,65.45414
1004.0,54.29401
1005.0,51.22526
1006.0,47.59607
1007.0,43.29897
1008.0,42.60973
1009.0,39.7031
1010.0,39.45757
1011.0,39.46702
1012.0,38.04768
1013.0,40.16223
1014.0,43.287
1015.0,46.45112
1016.0,40.43622
1017.0,25.17898
1018.0,14.51723
1019.0,11.35308
1020.0,10.08074
1021.0,10.15909
1022.0,9.84004
1023.0,14.68612
1024.0,28.76621
1025.0,43.63775
1026.0,59.70163
1027.0,61.09538
1028.0,56.05201
1029.0,50.54777
1030.0,48.85234
1031.0,44.24284
1032.0,42.6522
1033.0,42.87742
1034.0,42.34912
1035.0,40.45333
1036.0,40.41495
1037.0,41.3414
1038.0,42.92549
1039.0,43.53238
1040.0,37.97834
1041.0,10.47669
1042.0,2.46983
1043.0,2.01415
1044.0,2.01747
1045.0,3.02411
1046.0,4.7025
1047.0,5.05816
1048.0,23.21663
1049.0,43.56379
1050.0,56.31984
1051.0,57.11268
1052.0,52.53237
1053.0,48.53058
1054.0,46.67852
1055.0,44.19982
1056.0,42.50988
1057.0,39.1666
1058.0,38.54168
1059.0,37.35166
1060.0,37.25069
1061.0,40.40201
1062.0,45.72837
1063.0,53.41839
1064.0,43.9814
1065.0,30.87801
1066.0,24.19464
1067.0,22.46645
1068.0,22.02513
1069.0,20.4011
1070.0,18.77116
1071.0,20.68447
1072.0,30.36307
1073.0,42.71814
1074.0,53.50483
1075.0,56.04308
1076.0,51.04295
1077.0,45.13309
1078.0,43.69689
1079.0,41.2997
1080.0,40.14722
1081.0,39.04856
1082.0,37.66713
1083.0,35.00241
1084.0,35.73076
1085.0,39.20614
1086.0,43.48508
1087.0,47.57195
1088.0,41.98903
1089.0,25.47998
1090.0,12.88275
1091.0,11.14255
1092.0,6.40547
1093.0,8.31922
1094.0,6.54164
1095.0,7.10205
1096.0,15.72233
1097.0,35.0009
1098.0,48.8374
1099.0,52.82615
1100.0,49.71118
1101.0,47.30818
1102.0,44.82598
1103.0,41.6228
1104.0,39.08809
1105.0,35.48104
1106.0,34.96486
1107.0,33.6188
1108.0,35.14936
1109.0,42.54788
1110.0,51.03427
1111.0,63.33047
1112.0,45.89725
1113.0,27.02716
1114.0,11.80911
1115.0,7.29065
1116.0,5.3605
1117.0,5.56324
1118.0,2.29513
1119.0,3.07878
1120.0,12.94448
1121.0,37.84256
1122.0,53.82701
1123.0,57.46646
1124.0,55.30827
1125.0,53.64345
1126.0,51.2833
1127.0,46.22416
1128.0,42.9633
1129.0,38.57105
1130.0,38.65601
1131.0,37.41017
1132.0,38.0274
1133.0,43.91154
1134.0,53.21787
1135.0,63.88033
1136.0,47.31883
1137.0,25.01883
1138.0,6.12731
1139.0,1.33104
1140.0,0.51035
1141.0,1.76693
1142.0,2.39293
1143.0,4.36233
1144.0,19.26066
1145.0,44.9374
1146.0,61.33741
1147.0,66.32423
1148.0,59.97214
1149.0,57.79091
1150.0,55.16182
1151.0,50.41344
1152.0,45.08203
1153.0,43.19958
1154.0,42.76986
1155.0,42.69233
1156.0,43.72591
1157.0,47.34078
1158.0,57.47988
1159.0,67.79438
1160.0,49.65826
1161.0,28.99588
1162.0,3.43328
1163.0,0.43816
1164.0,-0.08731
1165.0,0.43484
1166.0,-0.2608
1167.0,5.12752
1168.0,21.0242
1169.0,45.3328
1170.0,61.23714
1171.0,66.49849
1172.0,60.75381
1173.0,58.42452
1174.0,57.46661
1175.0,51.08278
1176.0,46.64391
1177.0,44.92171
1178.0,43.95738
1179.0,43.48465
1180.0,43.44754
1181.0,45.29163
1182.0,47.95761
1183.0,53.20085
1184.0,41.78834
1185.0,4.18163
1186.0,-3.30107
1187.0,-3.12417
1188.0,-2.81194
1189.0,-2.35711
1190.0,-2.21039
1191.0,-2.29763
1192.0,0.53438
1193.0,40.33258
1194.0,59.76648
1195.0,67.56318
1196.0,60.13571
1197.0,56.91392
1198.0,53.83537
1199.0,47.44917
1200.0,45.49185
1201.0,43.5249
1202.0,43.63687
1203.0,43.56787
1204.0,42.82969
1205.0,43.27351
1206.0,46.1885
1207.0,47.475
1208.0,30.30962
1209.0,-3.29066
1210.0,-6.52441
1211.0,-6.87783
1212.0,-7.03206
1213.0,-7.10291
1214.0,-7.31178
1215.0,-6.82458
1216.0,-3.73292
1217.0,27.89294
1218.0,54.07187
1219.0,60.8263
1220.0,55.70356
1221.0,51.64927
1222.0,49.17314
1223.0,45.05093
1224.0,42.91342
1225.0,42.06755
1226.0,40.53312
1227.0,40.66033
1228.0,41.12166
1229.0,43.02274
1230.0,48.21681
1231.0,56.39015
1232.0,37.19033
1233.0,0.67192
1234.0,-3.17296
1235.0,-4.30935
1236.0,-3.72263
1237.0,-3.7373
1238.0,-3.81539
1239.0,-3.95856
1240.0,-1.59729
1241.0,39.00578
1242.0,61.77702
1243.0,71.68369
1244.0,63.50892
1245.0,60.60578
1246.0,52.43054
1247.0,46.81103
1248.0,45.03768
1249.0,42.09369
1250.0,41.05546
1251.0,40.90275
1252.0,41.0254
1253.0,43.02251
1254.0,51.51292
1255.0,71.41999
1256.0,57.77217
1257.0,30.40842
1258.0,26.03434
1259.0,15.13419
1260.0,11.89805
1261.0,11.88097
1262.0,10.89058
1263.0,19.14256
1264.0,30.76039
1265.0,50.91755
1266.0,71.61493
1267.0,81.30049
1268.0,76.47024
1269.0,66.24513
1270.0,58.96951
1271.0,51.47783
1272.0,47.00202
1273.0,47.97915
1274.0,47.91466
1275.0,47.4339
1276.0,47.68825
1277.0,49.49365
1278.0,59.52968
1279.0,90.54
1280.0,71.61989
1281.0,54.72195
1282.0,40.6825
1283.0,24.38204
1284.0,12.24593
1285.0,6.78917
1286.0,6.14716
1287.0,8.54017
1288.0,24.7393
1289.0,50.65678
1290.0,74.81461
1291.0,87.32698
1292.0,84.1735
1293.0,75.4313
1294.0,72.28341
1295.0,58.09939
1296.0,54.01968
1297.0,73.32362
1298.0,70.33437
1299.0,70.00597
1300.0,68.38859
1301.0,73.04977
1302.0,82.78195
1303.0,104.83
1304.0,79.98618
1305.0,53.487
1306.0,42.10606
1307.0,30.72313
1308.0,24.06562
1309.0,12.4814
1310.0,11.78801
1311.0,13.65852
1312.0,36.14727
1313.0,59.34657
1314.0,83.39717
1315.0,96.70996
1316.0,85.71228
1317.0,80.05488
1318.0,77.0066
1319.0,71.96587
1320.0,66.97294
1321.0,60.05028
1322.0,57.29494
1323.0,55.41605
1324.0,55.80195
1325.0,60.06767
1326.0,71.88121
1327.0,98.88482
1328.0,71.56
1329.0,50.66753
1330.0,27.33361
1331.0,11.84514
1332.0,4.52789
1333.0,2.17072
1334.0,3.23996
1335.0,5.5126
1336.0,28.21951
1337.0,52.76067
1338.0,76.52839
1339.0,86.01035
1340.0,79.82058
1341.0,76.40389
1342.0,74.46272
1343.0,66.88031
1344.0,61.17428
1345.0,51.15475
1346.0,48.81188
1347.0,47.12114
1348.0,46.57523
1349.0,49.82543
1350.0,55.76741
1351.0,61.48815
1352.0,45.89491
1353.0,10.41189
1354.0,-5.47067
1355.0,-5.19803
1356.0,-5.69474
1357.0,-5.15862
1358.0,-4.47137
1359.0,-3.78074
1360.0,1.43392
1361.0,45.00973
1362.0,64.28237
1363.0,75.04098
1364.0,64.6003
1365.0,65.04237
1366.0,60.54483
1367.0,55.69164
1368.0,52.81576
1369.0,46.09699
1370.0,46.0508
1371.0,46.01355
1372.0,45.89693
1373.0,46.19353
1374.0,48.1158
1375.0,53.06011
1376.0,42.56725
1377.0,12.83567
1378.0,-0.96849
1379.0,-2.56886
1380.0,-2.35436
1381.0,-2.373
1382.0,-0.37389
1383.0,2.05793
1384.0,20.22036
1385.0,44.05299
1386.0,60.67651
1387.0,71.45287
1388.0,60.50326
1389.0,59.99202
1390.0,55.74417
1391.0,50.0152
1392.0,46.10436
1393.0,46.12154
1394.0,45.07873
1395.0,45.14763
1396.0,44.73909
1397.0,46.42154
1398.0,55.02091
1399.0,71.94692
1400.0,47.78542
1401.0,21.04036
1402.0,9.14531
1403.0,1.53404
1404.0,1.13381
1405.0,1.10541
1406.0,2.36618
1407.0,7.91622
1408.0,21.07527
1409.0,46.19846
1410.0,71.47925
1411.0,79.01229
1412.0,67.45496
1413.0,62.92622
1414.0,58.34699
1415.0,52.48882
1416.0,48.79659
1417.0,48.19539
1418.0,44.73608
1419.0,44.27098
1420.0,44.65964
1421.0,46.84736
1422.0,54.98538
1423.0,65.19068
1424.0,41.01083
1425.0,20.78114
1426.0,7.75236
1427.0,3.35198
1428.0,3.49796
1429.0,4.41804
1430.0,7.68717
1431.0,13.30759
1432.0,39.19036
1433.0,47.24491
1434.0,75.78759
1435.0,81.73606
1436.0,63.62007
1437.0,58.9756
1438.0,58.1409
1439.0,50.70817
1440.0,46.50251
1441.0,43.47754
1442.0,42.89076
1443.0,42.80635
1444.0,42.78913
1445.0,45.20508
1446.0,52.83804
1447.0,65.84976
1448.0,44.45366
1449.0,31.83196
1450.0,17.38965
1451.0,16.72099
1452.0,17.38925
1453.0,19.26101
1454.0,17.89816
1455.0,25.16379
1456.0,42.06997
1457.0,48.07989
1458.0,71.86903
1459.0,84.21671
1460.0,65.84163
1461.0,59.76156
1462.0,55.47043
1463.0,48.04788
1464.0,45.23204
1465.0,50.07766
1466.0,45.43749
1467.0,44.41446
1468.0,44.26988
1469.0,46.97
1470.0,53.28845
1471.0,62.28761
1472.0,46.84181
1473.0,41.52027
1474.0,31.77093
1475.0,27.0117
1476.0,27.82258
1477.0,27.53033
1478.0,26.56151
1479.0,33.0688
1480.0,42.27827
1481.0,50.96186
1482.0,63.86444
1483.0,75.82655
1484.0,62.3317
1485.0,60.33849
1486.0,56.21173
1487.0,50.45924
1488.0,49.35712
1489.0,45.28988
1490.0,42.73398
1491.0,41.48176
1492.0,42.11636
1493.0,43.99408
1494.0,48.73348
1495.0,59.39374
1496.0,48.78563
1497.0,43.86559
1498.0,42.48424
1499.0,39.10863
